text,page,font_size_avg,font_size_max,font_size_min,font_size_variance,is_bold,is_italic,x_position,y_position,line_width,word_count,char_length,is_title_case,is_upper_case,has_numbers,starts_with_number,is_centered,has_colon,ends_with_period,all_caps_words,punctuation_ratio,font_consistency,indentation_level,page_width,page_height,prev_font_size,prev_is_bold,font_size_diff_prev,next_font_size,next_is_bold,font_size_diff_next,position_in_page,lines_in_page,relative_position_in_page,font_size_avg_norm,font_size_max_norm,x_position_norm,y_position_norm,line_width_norm,font_size_relative,font_size_percentile,filename,label
Qualifications Board,8,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,430.75,61.66619110107422,0.0,2,20,True,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,6.0,False,3.9600000381469727,9.960000038146973,False,0.0,4,27,0.14814814814814814,-0.15553159311644188,-0.15739296086733603,0.7038398692810458,0.07786135240034624,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
International,8,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,447.9100036621094,38.62621307373047,0.0,1,13,True,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,9.960000038146973,False,0.0,12.0,False,-2.0399999618530273,0,27,0.0,-0.15553159311644188,-0.15739296086733603,0.7318790909511591,0.04877047105268999,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
Overview,8,12.0,12.0,12.0,0.0,False,False,74.42400360107422,41.58000183105469,0.0,1,8,True,False,False,False,False,False,False,0,0.0,1.0,0,612.0,792.0,9.960000038146973,False,2.0399999618530273,9.960000038146973,False,2.0399999618530273,1,27,0.037037037037037035,1.0811139489151635,1.0803367151659435,0.1216078490213631,0.05250000231193774,0.0,0.5,0.9485294117647058,file02.pdf,None
Software Testing,8,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,437.95001220703125,50.14617156982422,0.0,2,16,True,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,12.0,False,-2.0399999618530273,9.960000038146973,False,0.0,2,27,0.07407407407407407,-0.15553159311644188,-0.15739296086733603,0.7156045951095282,0.0633158731942225,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
Foundation Level Extension – Agile Tester,8,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,74.42400360107422,56.95212173461914,134.6659927368164,6,41,True,False,False,False,False,False,False,0,0.0,0.5,0,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,3,27,0.1111111111111111,-0.15553159311644188,-0.15739296086733603,0.1216078490213631,0.07190924461441811,0.22004247179218367,0.4150000015894572,0.9191176470588235,file02.pdf,None
"That said, each extension level exam focuses on the learning objectives defined in that extension",8,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,70.94400024414062,108.84618377685547,0.0,15,97,False,False,False,False,False,False,False,0,0.010309278350515464,1.0,0,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,5,27,0.18518518518518517,-0.15553159311644188,-0.15739296086733603,0.11592156902637357,0.13743205022330235,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
"syllabus. The relevant learning objectives at K1, K2, and K3 levels are provided at the beginning of each",8,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,70.94398498535156,120.36992645263672,0.0,18,105,False,False,True,False,False,False,False,3,0.02857142857142857,1.0,0,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,6,27,0.2222222222222222,-0.15553159311644188,-0.15739296086733603,0.1159215440937117,0.1519822303694908,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
chapter within each particular extension syllabus.,8,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,70.94398498535156,131.8936767578125,0.0,6,50,False,False,False,False,False,False,True,0,0.02,1.0,0,612.0,792.0,9.960000038146973,False,0.0,14.039999961853027,False,-4.079999923706055,7,27,0.25925925925925924,-0.15553159311644188,-0.15739296086733603,0.1159215440937117,0.16653242014875316,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
2.4 Entry Requirements,8,14.039999961853027,14.039999961853027,14.039999961853027,0.0,False,False,70.94400024414062,156.99380493164062,0.0,3,22,True,False,True,False,False,False,False,0,0.045454545454545456,1.0,0,612.0,792.0,9.960000038146973,False,4.079999923706055,9.960000038146973,False,4.079999923706055,8,27,0.2962962962962963,2.317759490946769,2.318066391199223,0.11592156902637357,0.19822450117631393,0.0,0.5849999984105428,0.9730392156862745,file02.pdf,H2
"To be able to participate in a Foundation Level Extension – Agile Tester exam, candidates must have",8,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,70.94400024414062,179.01211547851562,279.52740478515625,17,99,False,False,False,False,False,False,False,0,0.010101010101010102,0.5,0,612.0,792.0,14.039999961853027,False,-4.079999923706055,9.960000038146973,False,0.0,9,27,0.3333333333333333,-0.15553159311644188,-0.15739296086733603,0.11592156902637357,0.22602539833145913,0.45674412546594156,0.4150000015894572,0.9191176470588235,file02.pdf,None
obtained the ISTQB Foundation Level certificate.,8,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,70.94400024414062,192.00994873046875,0.0,6,48,False,False,False,False,False,False,True,1,0.020833333333333332,1.0,0,612.0,792.0,9.960000038146973,False,0.0,14.039999961853027,False,-4.079999923706055,10,27,0.37037037037037035,-0.15553159311644188,-0.15739296086733603,0.11592156902637357,0.24243680395261205,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
2.5 Structure and Course Duration,8,14.039999961853027,14.039999961853027,14.039999961853027,0.0,False,False,70.94400024414062,217.11380004882812,0.0,5,33,False,False,True,False,False,False,False,0,0.030303030303030304,1.0,0,612.0,792.0,9.960000038146973,False,4.079999923706055,9.960000038146973,False,4.079999923706055,11,27,0.4074074074074074,2.317759490946769,2.318066391199223,0.11592156902637357,0.2741335859202375,0.0,0.5849999984105428,0.9730392156862745,file02.pdf,H2
The Foundation Level Extension – Agile Tester syllabus has no shared or common elements with the,8,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,70.94400024414062,239.16213989257812,162.38784790039062,16,96,False,False,False,False,False,False,False,0,0.0,0.5,0,612.0,792.0,14.039999961853027,False,-4.079999923706055,9.960000038146973,False,0.0,12,27,0.4444444444444444,-0.15553159311644188,-0.15739296086733603,0.11592156902637357,0.3019723988542653,0.26533962075227224,0.4150000015894572,0.9191176470588235,file02.pdf,None
Foundation Level syllabus.,8,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,70.94400024414062,252.15997314453125,0.0,3,26,False,False,False,False,False,False,True,0,0.038461538461538464,1.0,0,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,13,27,0.48148148148148145,-0.15553159311644188,-0.15739296086733603,0.11592156902637357,0.31838380447541825,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
The syllabi must be taught in the following minimum number of days:,8,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,70.94400024414062,275.07794189453125,0.0,12,67,False,False,False,False,False,True,False,0,0.014925373134328358,1.0,0,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,True,0.0,14,27,0.5185185185185185,-0.15553159311644188,-0.15739296086733603,0.11592156902637357,0.3473206337052162,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
Syllabus,8,9.960000038146973,9.960000038146973,9.960000038146973,0.0,True,False,212.2100067138672,301.4761962890625,0.0,1,8,True,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,True,0.0,15,27,0.5555555555555556,-0.15553159311644188,-0.15739296086733603,0.34674837698344313,0.38065176299124054,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
Days,8,9.960000038146973,9.960000038146973,9.960000038146973,0.0,True,False,368.4700012207031,301.4761962890625,0.0,1,4,True,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,9.960000038146973,True,0.0,9.960000038146973,False,0.0,15,27,0.5555555555555556,-0.15553159311644188,-0.15739296086733603,0.6020751653933057,0.38065176299124054,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
Baseline: Foundation,8,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,212.2100067138672,319.59619140625,0.0,2,20,True,False,False,False,False,True,False,0,0.05,1.0,2,612.0,792.0,9.960000038146973,True,0.0,9.960000038146973,False,0.0,17,27,0.6296296296296297,-0.15553159311644188,-0.15739296086733603,0.34674837698344313,0.4035305447048611,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
3,8,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,377.5899963378906,319.59619140625,0.0,1,1,False,False,True,False,False,False,False,0,0.0,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,17,27,0.6296296296296297,-0.15553159311644188,-0.15739296086733603,0.6169771181991677,0.4035305447048611,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
Extension: Agile Tester,8,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,212.2100067138672,337.59619140625,0.0,3,23,True,False,False,False,False,True,False,0,0.043478260869565216,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,19,27,0.7037037037037037,-0.15553159311644188,-0.15739296086733603,0.34674837698344313,0.4262578174321338,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
2,8,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,377.5899963378906,337.59619140625,0.0,1,1,False,False,True,False,False,False,False,0,0.0,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,19,27,0.7037037037037037,-0.15553159311644188,-0.15739296086733603,0.6169771181991677,0.4262578174321338,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
The following figure shows the structure of the Agile Tester Extension and its relationship to the,8,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,70.94400024414062,367.1162109375,0.0,16,98,False,False,False,False,False,False,False,0,0.0,1.0,0,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,21,27,0.7777777777777778,-0.15553159311644188,-0.15739296086733603,0.11592156902637357,0.4635305693655303,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
Foundation Level.,8,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,70.94400024414062,378.6399230957031,0.0,2,17,True,False,False,False,False,False,True,0,0.058823529411764705,1.0,0,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,22,27,0.8148148148148148,-0.15553159311644188,-0.15739296086733603,0.11592156902637357,0.4780807109794231,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
Version 2014,8,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,76.58399963378906,718.6875610351562,0.0,2,12,True,False,True,False,False,False,False,0,0.0,1.0,0,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,23,27,0.8518518518518519,-0.15553159311644188,-0.15739296086733603,0.1251372543035769,0.9074337891858033,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
Page 8 of 12,8,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,270.16656494140625,718.6875610351562,0.0,4,12,False,False,True,False,False,False,False,0,0.0,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,23,27,0.8518518518518519,-0.15553159311644188,-0.15739296086733603,0.4414486355251736,0.9074337891858033,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
"May 31, 2014",8,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,471.57769775390625,718.6875610351562,0.0,3,12,True,False,True,False,False,False,False,0,0.08333333333333333,1.0,2,612.0,792.0,9.960000038146973,False,0.0,6.0,False,3.9600000381469727,23,27,0.8518518518518519,-0.15553159311644188,-0.15739296086733603,0.7705517937155331,0.9074337891858033,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
© International Software Testing Qualifications Board,8,6.0,6.0,6.0,0.0,False,False,76.58399963378906,736.8900146484375,0.0,6,53,True,False,False,False,False,False,False,0,0.0,1.0,0,612.0,792.0,9.960000038146973,False,-3.9600000381469727,9.960000038146973,False,-3.9600000381469727,26,27,0.9629629629629629,-2.5560788897797035,-2.5600447530052377,0.1251372543035769,0.9304166851621686,0.0,0.25,0.02696078431372549,file02.pdf,None
Qualifications Board,9,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,430.75,61.66619110107422,0.0,2,20,True,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,6.0,False,3.9600000381469727,9.960000038146973,False,0.0,4,14,0.2857142857142857,-0.15553159311644188,-0.15739296086733603,0.7038398692810458,0.07786135240034624,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
International,9,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,447.9100036621094,38.62621307373047,0.0,1,13,True,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,9.960000038146973,False,0.0,12.0,False,-2.0399999618530273,0,14,0.0,-0.15553159311644188,-0.15739296086733603,0.7318790909511591,0.04877047105268999,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
Overview,9,12.0,12.0,12.0,0.0,False,False,74.42400360107422,41.58000183105469,0.0,1,8,True,False,False,False,False,False,False,0,0.0,1.0,0,612.0,792.0,9.960000038146973,False,2.0399999618530273,9.960000038146973,False,2.0399999618530273,1,14,0.07142857142857142,1.0811139489151635,1.0803367151659435,0.1216078490213631,0.05250000231193774,0.0,0.5,0.9485294117647058,file02.pdf,None
Software Testing,9,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,437.95001220703125,50.14617156982422,0.0,2,16,True,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,12.0,False,-2.0399999618530273,9.960000038146973,False,0.0,2,14,0.14285714285714285,-0.15553159311644188,-0.15739296086733603,0.7156045951095282,0.0633158731942225,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
Foundation Level Extension – Agile Tester,9,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,74.42400360107422,56.95212173461914,134.6659927368164,6,41,True,False,False,False,False,False,False,0,0.0,0.5,0,612.0,792.0,9.960000038146973,False,0.0,14.039999961853027,False,-4.079999923706055,3,14,0.21428571428571427,-0.15553159311644188,-0.15739296086733603,0.1216078490213631,0.07190924461441811,0.22004247179218367,0.4150000015894572,0.9191176470588235,file02.pdf,None
2.6 Keeping It Current,9,14.039999961853027,14.039999961853027,14.039999961853027,0.0,False,False,70.94400024414062,133.95376586914062,0.0,4,22,True,False,True,False,False,False,False,0,0.045454545454545456,1.0,0,612.0,792.0,9.960000038146973,False,4.079999923706055,9.960000038146973,False,4.079999923706055,5,14,0.35714285714285715,2.317759490946769,2.318066391199223,0.11592156902637357,0.16913354276406645,0.0,0.5849999984105428,0.9730392156862745,file02.pdf,H2
The software industry changes rapidly. To deal with these changes and to provide the stakeholders with,9,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,70.94400024414062,157.44622802734375,0.0,16,102,False,False,False,False,False,False,False,0,0.00980392156862745,1.0,0,612.0,792.0,14.039999961853027,False,-4.079999923706055,9.960000038146973,False,0.0,6,14,0.42857142857142855,-0.15553159311644188,-0.15739296086733603,0.11592156902637357,0.19879574245876735,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
"access to relevant and current information, the ISTQB working groups have created links on the",9,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,70.94400024414062,168.969970703125,0.0,15,94,False,False,False,False,False,False,False,1,0.010638297872340425,1.0,0,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,7,14,0.5,-0.15553159311644188,-0.15739296086733603,0.11592156902637357,0.2133459226049558,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
"www.istqb.org web site which refer to supporting documents, changes to standards and new occurrences",9,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,70.94400024414062,180.49371337890625,0.0,14,100,False,False,False,False,False,False,False,0,0.03,1.0,0,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,8,14,0.5714285714285714,-0.15553159311644188,-0.15739296086733603,0.11592156902637357,0.22789610275114425,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
in the industry. This information is not examinable under this syllabus.,9,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,70.94400024414062,192.0174560546875,0.0,11,72,False,False,False,False,False,False,True,0,0.027777777777777776,1.0,0,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,9,14,0.6428571428571429,-0.15553159311644188,-0.15739296086733603,0.11592156902637357,0.2424462828973327,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
Version 2014,9,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,76.58135986328125,718.7022705078125,0.0,2,12,True,False,True,False,False,False,False,0,0.0,1.0,0,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,10,14,0.7142857142857143,-0.15553159311644188,-0.15739296086733603,0.12513294095307395,0.9074523617522885,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
Page 9 of 12,9,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,270.1639404296875,718.7022705078125,0.0,4,12,False,False,True,False,False,False,False,0,0.0,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,10,14,0.7142857142857143,-0.15553159311644188,-0.15739296086733603,0.4414443471073325,0.9074523617522885,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
"May 31, 2014",9,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,471.5750732421875,718.7022705078125,0.0,3,12,True,False,True,False,False,False,False,0,0.08333333333333333,1.0,2,612.0,792.0,9.960000038146973,False,0.0,6.0,False,3.9600000381469727,10,14,0.7142857142857143,-0.15553159311644188,-0.15739296086733603,0.770547505297692,0.9074523617522885,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
© International Software Testing Qualifications Board,9,6.0,6.0,6.0,0.0,False,False,76.58399963378906,736.8900146484375,0.0,6,53,True,False,False,False,False,False,False,0,0.0,1.0,0,612.0,792.0,9.960000038146973,False,-3.9600000381469727,9.960000038146973,False,-3.9600000381469727,13,14,0.9285714285714286,-2.5560788897797035,-2.5600447530052377,0.1251372543035769,0.9304166851621686,0.0,0.25,0.02696078431372549,file02.pdf,None
Qualifications Board,10,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,430.75,61.66619110107422,0.0,2,20,True,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,6.0,False,3.9600000381469727,9.960000038146973,False,0.0,4,55,0.07272727272727272,-0.15553159311644188,-0.15739296086733603,0.7038398692810458,0.07786135240034624,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
International,10,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,447.9100036621094,38.62621307373047,0.0,1,13,True,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,9.960000038146973,False,0.0,12.0,False,-2.0399999618530273,0,55,0.0,-0.15553159311644188,-0.15739296086733603,0.7318790909511591,0.04877047105268999,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
Overview,10,12.0,12.0,12.0,0.0,False,False,74.42400360107422,41.58000183105469,0.0,1,8,True,False,False,False,False,False,False,0,0.0,1.0,0,612.0,792.0,9.960000038146973,False,2.0399999618530273,9.960000038146973,False,2.0399999618530273,1,55,0.01818181818181818,1.0811139489151635,1.0803367151659435,0.1216078490213631,0.05250000231193774,0.0,0.5,0.9485294117647058,file02.pdf,None
Software Testing,10,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,437.95001220703125,50.14617156982422,0.0,2,16,True,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,12.0,False,-2.0399999618530273,9.960000038146973,False,0.0,2,55,0.03636363636363636,-0.15553159311644188,-0.15739296086733603,0.7156045951095282,0.0633158731942225,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
Foundation Level Extension – Agile Tester,10,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,74.42400360107422,56.95212173461914,134.6659927368164,6,41,True,False,False,False,False,False,False,0,0.0,0.5,0,612.0,792.0,9.960000038146973,False,0.0,15.960000038146973,True,-6.0,3,55,0.05454545454545454,-0.15553159311644188,-0.15739296086733603,0.1216078490213631,0.07190924461441811,0.22004247179218367,0.4150000015894572,0.9191176470588235,file02.pdf,None
3. Overview of the Foundation Level Extension – Agile Tester,10,15.960000038146973,15.960000038146973,15.960000038146973,0.0,True,False,70.94400024414062,117.49411010742188,380.3268127441406,10,60,False,False,True,True,False,False,False,0,0.016666666666666666,0.3333333333333333,0,612.0,792.0,9.960000038146973,False,6.0,15.960000038146973,True,0.0,5,55,0.09090909090909091,3.481661245578425,3.4829885073038453,0.11592156902637357,0.14835114912553268,0.6214490404316023,0.6650000015894572,0.9926470588235294,file02.pdf,H1
Syllabus,10,15.960000038146973,15.960000038146973,15.960000038146973,0.0,True,False,106.93380737304688,138.33787536621094,0.0,1,8,True,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,15.960000038146973,True,0.0,14.039999961853027,False,1.9200000762939453,6,55,0.10909090909090909,3.481661245578425,3.4829885073038453,0.17472844342001123,0.17466903455329663,0.0,0.6650000015894572,0.9926470588235294,file02.pdf,None
3.1 Business Outcomes,10,14.039999961853027,14.039999961853027,14.039999961853027,0.0,False,False,70.94400024414062,187.95376586914062,0.0,3,21,True,False,True,False,False,False,False,0,0.047619047619047616,1.0,0,612.0,792.0,15.960000038146973,True,-1.9200000762939453,9.960000038146973,False,4.079999923706055,7,55,0.12727272727272726,2.317759490946769,2.318066391199223,0.11592156902637357,0.23731536094588462,0.0,0.5849999984105428,0.9730392156862745,file02.pdf,H2
This section lists the Business Outcomes expected of a candidate who has achieved the Foundation Level,10,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,70.94400024414062,211.44622802734375,0.0,16,102,False,False,False,False,False,False,False,0,0.0,1.0,0,612.0,792.0,14.039999961853027,False,-4.079999923706055,9.960000038146973,False,0.0,8,55,0.14545454545454545,-0.15553159311644188,-0.15739296086733603,0.11592156902637357,0.26697756064058553,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
Extension – Agile Tester certification.,10,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,70.94400024414062,221.49588012695312,55.06884002685547,5,39,False,False,False,False,False,False,True,0,0.02564102564102564,0.5,0,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,9,55,0.16363636363636364,-0.15553159311644188,-0.15739296086733603,0.11592156902637357,0.2796665153118095,0.08998176474976384,0.4150000015894572,0.9191176470588235,file02.pdf,None
An Agile Tester can…,10,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,70.93403625488281,244.44369506835938,97.22953796386719,4,20,False,False,False,False,False,False,False,0,0.0,0.5,0,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,10,55,0.18181818181818182,-0.15553159311644188,-0.15739296086733603,0.11590528799817452,0.30864102912671637,0.15887179405860652,0.4150000015894572,0.9191176470588235,file02.pdf,None
AFM1,10,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,107.77999877929688,268.9561767578125,0.0,1,4,False,True,True,False,False,False,False,1,0.0,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,11,55,0.2,-0.15553159311644188,-0.15739296086733603,0.17611110911649816,0.3395911322699653,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
Collaborate in a cross-functional Agile team being familiar with principles and basic,10,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,145.33999633789062,268.9561767578125,0.0,12,85,False,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,11,55,0.2,-0.15553159311644188,-0.15739296086733603,0.2374836541468801,0.3395911322699653,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
practices of Agile software development.,10,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,145.33999633789062,280.4761962890625,0.0,5,40,False,False,False,False,False,False,True,0,0.025,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,13,55,0.23636363636363636,-0.15553159311644188,-0.15739296086733603,0.2374836541468801,0.354136611476089,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
AFM2,10,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,107.77999877929688,303.5162048339844,0.0,1,4,False,True,True,False,False,False,False,1,0.0,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,14,55,0.2545454545454545,-0.15553159311644188,-0.15739296086733603,0.17611110911649816,0.3832275313560409,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
Adapt existing testing experience and knowledge to Agile values and principles.,10,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,145.33999633789062,303.5162048339844,0.0,11,79,False,False,False,False,False,False,True,0,0.012658227848101266,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,14,55,0.2545454545454545,-0.15553159311644188,-0.15739296086733603,0.2374836541468801,0.3832275313560409,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
AFM3,10,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,107.77999877929688,328.4761962890625,0.0,1,4,False,True,True,False,False,False,False,1,0.0,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,16,55,0.2909090909090909,-0.15553159311644188,-0.15739296086733603,0.17611110911649816,0.4147426720821496,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
Support the Agile team in planning test-related activities.,10,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,145.33999633789062,328.4761962890625,0.0,8,59,False,False,False,False,False,False,True,0,0.01694915254237288,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,16,55,0.2909090909090909,-0.15553159311644188,-0.15739296086733603,0.2374836541468801,0.4147426720821496,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
AFM4,10,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,107.77999877929688,353.55621337890625,0.0,1,4,False,True,True,False,False,False,False,1,0.0,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,18,55,0.32727272727272727,-0.15553159311644188,-0.15739296086733603,0.17611110911649816,0.4464093603269018,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
Apply relevant methods and techniques for testing in an Agile project.,10,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,145.33999633789062,353.55621337890625,0.0,11,70,False,False,False,False,False,False,True,0,0.014285714285714285,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,18,55,0.32727272727272727,-0.15553159311644188,-0.15739296086733603,0.2374836541468801,0.4464093603269018,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
AFM5,10,9.960000038146973,9.960000038146973,9.960000038146973,0.0,False,False,107.77999877929688,378.6361999511719,0.0,1,4,False,True,True,False,False,False,False,1,0.0,1.0,2,612.0,792.0,9.960000038146973,False,0.0,9.960000038146973,False,0.0,20,55,0.36363636363636365,-0.15553159311644188,-0.15739296086733603,0.17611110911649816,0.4780760100393584,0.0,0.4150000015894572,0.9191176470588235,file02.pdf,None
